# Median QSO composite spectrum using 2204 QSO spectra from 66
# SDSS spectroscopic plates.
#
#    wl        fl        er        lq        uq  nspec
#
1172.50    5.6210    0.2464    2.3080    8.1190 139
1173.50    5.9180    0.2193    2.8110    8.0190 141
1174.50    6.0050    0.2021    3.0400    7.8570 142
1175.50    6.3230    0.2272    3.0170    8.4520 143
1176.50    6.2370    0.2238    2.8340    8.2250 145
1177.50    5.8090    0.2152    3.2150    8.3970 145
1178.50    5.8610    0.1994    3.3340    8.1370 145
1179.50    6.0020    0.2227    2.9750    8.3380 145
1180.50    5.6470    0.2394    2.8850    8.6500 145
1181.50    5.6660    0.2253    2.7860    8.2120 145
1182.50    5.5920    0.2406    2.7430    8.5770 147
1183.50    6.1380    0.2147    3.4640    8.6890 148
1184.50    6.5290    0.2309    2.8750    8.5310 150
1185.50    6.0310    0.2273    3.3460    8.9140 150
1186.50    6.1460    0.2233    3.1390    8.6460 152
1187.50    6.3390    0.2686    2.8440    9.4670 152
1188.50    7.2180    0.2810    2.7580    9.6870 152
1189.50    6.8430    0.2412    3.3700    9.3180 152
1190.50    7.2020    0.2396    3.8170    9.7250 152
1191.50    7.2150    0.2652    3.4770   10.0160 152
1192.50    8.2460    0.2807    3.7370   10.6580 152
1193.50    7.5530    0.2846    3.6390   10.6800 153
1194.50    7.4880    0.3056    3.6270   11.1860 153
1195.50    7.8050    0.3222    3.3460   11.3440 154
1196.50    8.7830    0.3014    4.0980   11.6030 155
1197.50    8.6500    0.2891    4.5140   11.7600 157
1198.50    8.5870    0.2703    4.4130   11.2080 158
1199.50    9.0440    0.3114    4.4730   12.3260 159
1200.50    9.6160    0.3008    5.2240   12.8810 162
1201.50   10.3920    0.2931    6.0910   13.5520 162
1202.50   10.5590    0.3827    4.4120   14.2150 164
1203.50   10.4640    0.3795    5.3540   15.1040 165
1204.50   11.1970    0.3526    6.3330   15.3920 165
1205.50   11.7960    0.3595    6.7480   16.0400 167
1206.50   12.7360    0.4683    5.7770   17.9880 170
1207.50   13.4260    0.4126    8.6010   19.4230 172
1208.50   13.4310    0.5103    7.1990   20.6610 174
1209.50   14.8490    0.4845    8.9450   21.8010 176
1210.50   15.5310    0.6024    9.1150   25.0990 176
1211.50   16.5680    0.7529    8.6040   28.6930 178
1212.50   18.3240    0.9657    9.2030   35.0430 179
1213.50   19.9560    1.0897   10.6510   39.8900 180
1214.50   20.7370    1.1431   10.7500   41.5930 182
1215.50   21.6010    1.1394   11.7580   42.5000 182
1216.50   21.4450    1.0624   11.6840   40.4270 183
1217.50   19.5670    0.9315   10.7460   35.9490 183
1218.50   18.5260    0.7652   10.5020   31.3190 185
